file,category,bpm,key,duration_sec,release_score,mix_score,master_score,arrangement_score,peak_db,rms_db,dynamic_range_db,clipping,low_end_total,mid_total,top_total,sub,bass_808,mud,low_mids,mids_melody,harsh_zone,highs,air,brightness,drum_activity,onset_density,top_problem,stem_vocal_to_beat_db,stem_bass_to_vocal_db,stem_melody_presence_score
Duwap Kaine - Bluff.wav,Duwap Kaine,125.0,F# Minor,133.43,84,86,86,81,-0.0,-10.14,10.14,True,32.28,43.5,24.22,16.75,15.52,14.98,14.62,13.91,13.37,12.93,11.29,Medium,High,5.47,Clipping detected: 15 samples are near/over the limit.,,,
Duwap Kaine - Blunt.wav,Duwap Kaine,140.62,E Minor,98.64,82,86,86,71,-0.0,-13.11,13.11,True,30.82,44.31,24.87,16.12,14.69,14.65,14.99,14.67,14.0,12.76,12.11,Medium,High,6.67,Clipping detected: 89 samples are near/over the limit.,,,
Duwap Kaine - Choppa.wav,Duwap Kaine,144.23,D Minor,144.84,84,86,86,81,-0.0,-12.35,12.35,True,30.89,43.77,25.34,15.39,15.5,14.69,14.78,14.3,13.06,13.29,12.04,Medium,High,3.08,Clipping detected: 35 samples are near/over the limit.,,,
Duwap Kaine - Congratulations.wav,Duwap Kaine,159.2,G# Major,116.98,90,94,94,81,-0.51,-14.96,14.45,False,31.66,43.35,24.98,17.33,14.34,14.68,14.1,14.57,13.39,13.03,11.95,Medium,High,6.15,Mud range is elevated around 250-500 Hz.,,,
Duwap Kaine - Count Me Out.wav,Duwap Kaine,144.23,C Major,156.55,84,86,86,81,-0.0,-9.71,9.71,True,32.23,42.66,25.11,17.05,15.19,13.97,14.45,14.23,13.35,13.02,12.08,Medium,High,4.98,Clipping detected: 4406 samples are near/over the limit.,,,
Duwap Kaine - Crack.wav,Duwap Kaine,130.81,C# Minor,156.58,89,92,92,81,-0.24,-11.58,11.34,False,30.1,45.09,24.81,15.85,14.25,15.47,15.22,14.4,12.74,12.79,12.02,Medium,High,3.95,Mud range is elevated around 250-500 Hz.,,,
Duwap Kaine - Criminal Mindz.wav,Duwap Kaine,133.93,F Minor,144.82,84,86,86,81,-0.0,-13.74,13.74,True,31.37,43.25,25.37,15.79,15.58,14.76,14.77,13.72,12.93,13.69,11.68,Medium,High,5.25,Clipping detected: 142 samples are near/over the limit.,,,
Duwap Kaine - Da Feeling.wav,Duwap Kaine,152.03,C# Minor,151.82,84,86,86,81,-0.0,-7.52,7.52,True,34.42,43.69,21.89,18.56,15.86,15.59,14.78,13.31,11.49,11.27,10.62,Low,High,4.24,Clipping detected: 14 samples are near/over the limit.,,,
Duwap Kaine - Dad.wav,Duwap Kaine,144.23,D# Minor,125.9,84,86,86,81,-0.0,-10.04,10.04,True,31.3,42.43,26.27,17.77,13.53,14.43,13.83,14.17,13.65,13.92,12.35,Medium,High,5.59,Clipping detected: 1 samples are near/over the limit.,,,
Duwap Kaine - Diamonds Hit.wav,Duwap Kaine,130.81,D# Minor,103.5,86,86,86,85,-0.04,-8.69,8.64,True,31.68,42.83,25.49,17.07,14.61,14.42,14.26,14.16,13.55,13.47,12.02,Medium,Medium,2.72,Clipping detected: 4 samples are near/over the limit.,,,
Duwap Kaine - Earfquake.wav,Duwap Kaine,119.68,D Minor,133.54,84,86,86,81,0.0,-7.49,7.49,True,32.57,43.57,23.85,17.5,15.08,14.96,14.83,13.78,12.64,12.45,11.4,Low,High,5.05,Clipping detected: 22 samples are near/over the limit.,,,
Duwap Kaine - Earl Sweatshirt.wav,Duwap Kaine,125.0,D Minor,107.59,87,89,89,81,-0.13,-7.11,6.98,True,34.19,43.38,22.43,18.45,15.74,15.49,14.89,12.99,10.88,11.63,10.8,Low,High,6.18,Clipping detected: 4 samples are near/over the limit.,,,
Duwap Kaine - Express Myself.wav,Duwap Kaine,130.81,B Minor,103.8,90,94,94,81,-0.3,-8.16,7.86,False,32.59,43.46,23.95,16.33,16.26,14.93,14.48,14.05,12.83,12.32,11.64,Medium,High,3.96,Mud range is elevated around 250-500 Hz.,,,
Duwap Kaine - Famous.wav,Duwap Kaine,170.45,D Major,112.93,81,81,81,81,0.0,-7.66,7.66,True,32.07,42.12,25.81,16.92,15.15,14.26,14.22,13.65,12.97,13.45,12.36,Medium,High,5.38,Clipping detected: 21243 samples are near/over the limit.,,,
Duwap Kaine - Ferris Wheel.wav,Duwap Kaine,130.81,D# Minor,154.66,90,94,94,81,-0.33,-9.66,9.33,False,31.1,42.84,26.06,16.85,14.25,14.18,14.39,14.27,13.21,13.38,12.68,Medium,High,5.31,Mud range is elevated around 250-500 Hz.,,,
Duwap Kaine - FreeTayK.wav,Duwap Kaine,153.41,C Minor,90.0,78,81,81,71,0.0,-8.28,8.28,True,30.21,43.11,26.68,15.66,14.56,14.67,14.28,14.16,13.72,13.92,12.76,Medium,High,5.21,Clipping detected: 16850 samples are near/over the limit.,,,
Duwap Kaine - G-Star.wav,Duwap Kaine,137.2,D# Minor,140.93,84,86,86,81,0.0,-9.54,9.54,True,33.07,42.28,24.65,17.08,15.99,14.01,14.09,14.17,13.39,12.79,11.86,Medium,High,4.85,Clipping detected: 4075 samples are near/over the limit.,,,
Duwap Kaine - GOMB (Flip).wav,Duwap Kaine,144.23,C Major,113.42,89,94,94,76,-0.52,-8.5,7.98,False,32.87,42.42,24.71,17.1,15.77,14.69,14.45,13.28,12.92,13.15,11.55,Low,High,5.75,Mud range is elevated around 250-500 Hz.,,,
Duwap Kaine - Gasoline.wav,Duwap Kaine,145.47,C Minor,112.69,84,86,86,81,-0.0,-7.36,7.36,True,34.44,41.43,24.14,18.8,15.63,13.98,14.03,13.42,12.64,12.35,11.78,Low,High,6.06,Clipping detected: 200 samples are near/over the limit.,,,
Duwap Kaine - Hoe Money.wav,Duwap Kaine,130.81,F Minor,144.94,84,86,86,81,0.0,-11.11,11.11,True,31.91,45.01,23.08,16.0,15.91,15.54,15.29,14.18,13.03,12.27,10.81,Low,High,3.77,Clipping detected: 58 samples are near/over the limit.,,,
Duwap Kaine - Killin.wav,Duwap Kaine,140.62,D Major,154.08,90,94,94,81,-0.6,-15.41,14.81,False,30.35,44.34,25.31,15.2,15.15,14.61,15.0,14.73,13.58,13.23,12.08,Medium,High,4.06,Mud range is elevated around 250-500 Hz.,,,
Duwap Kaine - Know About It.wav,Duwap Kaine,159.2,F Minor,130.69,84,86,86,81,0.0,-8.21,8.21,True,32.58,41.7,25.71,17.77,14.81,14.32,13.89,13.5,13.0,13.95,11.76,Medium,High,5.28,Clipping detected: 5133 samples are near/over the limit.,,,
Duwap Kaine - Lil Freestyle.wav,Duwap Kaine,173.08,C# Major,133.85,84,86,86,81,0.0,-9.55,9.56,True,32.3,43.38,24.32,16.6,15.7,14.6,14.56,14.23,13.51,13.11,11.2,Medium,High,4.83,Clipping detected: 316 samples are near/over the limit.,,,
Duwap Kaine - Mad.wav,Duwap Kaine,140.62,C# Minor,123.53,84,86,86,81,-0.0,-9.28,9.28,True,31.86,41.4,26.73,17.6,14.27,14.27,13.53,13.6,13.48,14.16,12.57,Medium,High,4.9,Clipping detected: 1656 samples are near/over the limit.,,,
Duwap Kaine - ManKave.wav,Duwap Kaine,156.25,F# Major,137.56,81,81,81,81,-0.0,-7.47,7.47,True,34.07,42.1,23.83,18.41,15.66,14.15,14.06,13.89,13.3,13.21,10.62,Low,High,4.31,Clipping detected: 9109 samples are near/over the limit.,,,
Duwap Kaine - Me.wav,Duwap Kaine,159.2,D Minor,108.09,81,81,81,81,0.0,-7.83,7.83,True,31.98,41.55,26.47,17.88,14.1,14.58,13.63,13.34,13.0,13.92,12.55,Medium,High,5.92,Clipping detected: 25535 samples are near/over the limit.,,,
Duwap Kaine - Modern Day.wav,Duwap Kaine,152.03,G Major,114.36,84,86,86,81,-0.0,-12.76,12.76,True,30.1,43.77,26.13,14.9,15.2,14.63,14.82,14.32,13.73,13.83,12.3,Medium,High,6.86,Clipping detected: 28 samples are near/over the limit.,,,
Duwap Kaine - My World.wav,Duwap Kaine,144.23,D Major,99.66,82,86,86,71,0.0,-8.12,8.12,True,32.53,42.86,24.61,17.31,15.22,14.08,14.5,14.28,13.49,13.08,11.52,Medium,High,6.42,Clipping detected: 159 samples are near/over the limit.,,,
Duwap Kaine - Nobody.wav,Duwap Kaine,140.62,D Minor,122.93,81,81,81,81,-0.0,-8.05,8.05,True,32.03,43.2,24.77,16.7,15.33,14.9,14.34,13.96,13.37,13.42,11.34,Medium,High,6.0,Clipping detected: 30444 samples are near/over the limit.,,,
Duwap Kaine - Not Kool.wav,Duwap Kaine,160.71,C Minor,100.57,84,86,86,81,0.0,-10.53,10.53,True,32.19,41.72,26.09,16.83,15.35,14.02,13.86,13.85,13.19,13.79,12.3,Medium,High,6.29,Clipping detected: 3292 samples are near/over the limit.,,,
Duwap Kaine - Number Nine.wav,Duwap Kaine,136.09,C Minor,114.34,73,69,69,81,0.0,-7.17,7.17,True,31.53,42.54,25.93,17.36,14.17,14.22,13.63,14.69,14.39,13.47,12.46,Medium,High,4.4,Clipping detected: 71047 samples are near/over the limit.,,,
Duwap Kaine - Outside.wav,Duwap Kaine,150.67,E Minor,128.03,81,81,81,81,-0.0,-8.56,8.56,True,31.09,42.88,26.03,16.32,14.76,14.15,14.25,14.49,14.04,13.79,12.24,Medium,High,5.01,Clipping detected: 16574 samples are near/over the limit.,,,
Duwap Kaine - Paranoid.wav,Duwap Kaine,150.67,D Minor,138.03,81,81,81,81,0.0,-7.82,7.82,True,31.38,42.89,25.73,16.82,14.57,14.56,14.1,14.23,13.81,13.46,12.27,Medium,High,4.96,Clipping detected: 30199 samples are near/over the limit.,,,
Duwap Kaine - Phone.wav,Duwap Kaine,140.62,C# Minor,147.28,90,94,94,81,-2.68,-12.47,9.79,False,32.48,41.7,25.82,17.73,14.75,14.2,13.57,13.93,13.35,13.77,12.05,Medium,High,4.54,Mud range is elevated around 250-500 Hz.,,,
Duwap Kaine - Puttin' Dat Shit On.wav,Duwap Kaine,119.68,F# Minor,96.94,84,89,89,71,-0.15,-10.08,9.94,True,32.31,42.02,25.67,17.17,15.14,14.21,14.31,13.5,12.87,13.65,12.03,Medium,High,6.18,Clipping detected: 1 samples are near/over the limit.,,,
Duwap Kaine - Rackaids.wav,Duwap Kaine,150.67,D# Major,83.3,84,89,89,71,-0.16,-9.35,9.19,True,31.6,43.22,25.18,16.96,14.63,13.97,14.65,14.61,13.67,13.31,11.88,Medium,High,5.49,Clipping detected: 2 samples are near/over the limit.,,,
Duwap Kaine - Rollin' Dope In A Castle.wav,Duwap Kaine,140.62,C# Minor,178.42,78,76,76,81,-0.19,-16.61,16.42,False,30.22,44.66,25.11,15.17,15.05,15.76,15.17,13.73,13.21,13.59,11.53,Medium,High,5.36,Mud range is elevated around 250-500 Hz.,,,
Duwap Kaine - Salty.wav,Duwap Kaine,160.71,C Minor,83.98,78,81,81,71,0.0,-7.26,7.26,True,31.35,41.95,26.69,17.48,13.87,14.42,13.96,13.57,13.09,13.78,12.92,Medium,High,6.5,Clipping detected: 21574 samples are near/over the limit.,,,
Duwap Kaine - Santa.wav,Duwap Kaine,156.25,D# Minor,113.66,90,94,94,81,-4.08,-13.76,9.67,False,31.25,43.99,24.76,16.53,14.72,14.64,15.06,14.29,12.91,12.76,12.0,Medium,High,5.98,Mud range is elevated around 250-500 Hz.,,,
Duwap Kaine - She Call My Phone.wav,Duwap Kaine,140.62,B Minor,96.99,80,86,86,66,0.0,-10.12,10.12,True,29.38,45.13,25.5,14.2,15.18,15.8,15.18,14.14,13.29,13.27,12.23,Medium,High,5.85,Clipping detected: 26 samples are near/over the limit.,,,
Duwap Kaine - Sicko.wav,Duwap Kaine,178.57,C# Minor,139.28,81,81,81,81,0.0,-8.65,8.65,True,32.2,41.3,26.5,17.24,14.96,14.4,13.42,13.48,13.41,13.41,13.09,Medium,High,4.43,Clipping detected: 15478 samples are near/over the limit.,,,
Duwap Kaine - Southside.wav,Duwap Kaine,156.25,F# Minor,178.13,84,86,86,81,0.0,-8.58,8.58,True,32.84,41.63,25.52,17.48,15.36,14.49,13.79,13.35,12.86,13.0,12.52,Medium,High,5.7,Clipping detected: 3517 samples are near/over the limit.,,,
Duwap Kaine - Taxin.wav,Duwap Kaine,140.62,C Major,116.69,84,86,86,81,0.0,-6.95,6.95,True,33.15,43.53,23.32,18.31,14.84,14.77,14.61,14.16,13.31,12.78,10.54,Low,High,5.46,Clipping detected: 663 samples are near/over the limit.,,,
Duwap Kaine - Trampa De La Casa.wav,Duwap Kaine,159.2,D# Minor,108.09,83,86,86,76,0.0,-8.0,8.0,True,32.22,41.73,26.06,18.3,13.92,14.15,13.64,13.94,13.78,14.01,12.05,Medium,High,5.36,Clipping detected: 1499 samples are near/over the limit.,,,
Duwap Kaine - TrapNoMo.wav,Duwap Kaine,150.0,E Major,133.07,84,86,86,81,0.0,-11.4,11.4,True,30.28,43.84,25.89,15.89,14.39,14.5,14.71,14.62,13.47,13.87,12.02,Medium,High,6.37,Clipping detected: 59 samples are near/over the limit.,,,
Duwap Kaine - Tweak.wav,Duwap Kaine,159.2,A Major,142.18,81,81,81,81,0.0,-8.07,8.08,True,30.74,42.34,26.93,16.79,13.95,14.31,13.7,14.32,14.01,13.52,13.41,High,High,5.24,Clipping detected: 24000 samples are near/over the limit.,,,
Duwap Kaine - Under Da Sun 2.wav,Duwap Kaine,119.68,D Minor,128.18,70,65,65,81,0.0,-5.83,5.83,True,33.24,42.63,24.12,17.81,15.43,14.43,14.32,13.89,13.12,13.05,11.07,Low,High,5.43,Clipping detected: 6372 samples are near/over the limit.,,,
Duwap Kaine - Wit Me.wav,Duwap Kaine,119.68,D Major,98.12,80,86,86,66,0.0,-7.68,7.69,True,32.93,43.01,24.06,17.63,15.3,14.37,14.4,14.24,13.43,12.48,11.58,Low,High,4.38,Clipping detected: 184 samples are near/over the limit.,,,
Duwap Kaine - You.wav,Duwap Kaine,148.03,C Major,153.08,84,86,86,81,-0.06,-15.16,15.1,True,31.6,43.14,25.26,16.43,15.18,14.57,14.43,14.14,13.76,13.73,11.52,Medium,High,5.12,Clipping detected: 9 samples are near/over the limit.,,,
